entrez_gene_id,reaction_id,rname,lmp_id,gene_name,species_long,gene_symbol
15488,R-MMU-9033236,"PEX5S,L:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)",LMP000074,hydroxysteroid (17-beta) dehydrogenase 4,Mus musculus,Hsd17b4
15488,R-MMU-9034351,Tysnd1 cleaves Hsd17b4,LMP000074,hydroxysteroid (17-beta) dehydrogenase 4,Mus musculus,Hsd17b4
15490,R-MMU-194632,"Zymosterone (cholesta-8(9),24-dien-3-one) is reduced to zymosterol (cholesta-8(9),24-dien-3beta-ol)",LMP002181,hydroxysteroid (17-beta) dehydrogenase 7,Mus musculus,Hsd17b7
15490,R-MMU-194689,"4-methylcholesta-8(9),24-dien-3-one is reduced to 4-methylcholesta-8(9),24-dien-3beta-ol",LMP002181,hydroxysteroid (17-beta) dehydrogenase 7,Mus musculus,Hsd17b7
15492,R-MMU-193052,"Pregn-5-ene-3,20-dione isomerizes to progesterone",LMP000742,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",Mus musculus,Hsd3b1
15492,R-MMU-193073,"DHA isomerizes to 4-Androstene3,17-dione",LMP000742,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",Mus musculus,Hsd3b1
15492,R-MMU-193961,"Pregn-5-ene-3,20-dione-17-ol isomerizes to 17-hydroxyprogesterone",LMP000742,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",Mus musculus,Hsd3b1
15492,R-MMU-196350,"Pregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione",LMP000742,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",Mus musculus,Hsd3b1
15492,R-MMU-196372,"17-Hydroxypregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione-17-ol",LMP000742,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",Mus musculus,Hsd3b1
15493,R-MMU-193052,"Pregn-5-ene-3,20-dione isomerizes to progesterone",LMP002821,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",Mus musculus,Hsd3b2
15493,R-MMU-193073,"DHA isomerizes to 4-Androstene3,17-dione",LMP002821,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",Mus musculus,Hsd3b2
15493,R-MMU-193961,"Pregn-5-ene-3,20-dione-17-ol isomerizes to 17-hydroxyprogesterone",LMP002821,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",Mus musculus,Hsd3b2
15493,R-MMU-196350,"Pregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione",LMP002821,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",Mus musculus,Hsd3b2
15493,R-MMU-196372,"17-Hydroxypregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione-17-ol",LMP002821,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",Mus musculus,Hsd3b2
15494,R-MMU-193052,"Pregn-5-ene-3,20-dione isomerizes to progesterone",LMP001781,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3",Mus musculus,Hsd3b3
15494,R-MMU-193073,"DHA isomerizes to 4-Androstene3,17-dione",LMP001781,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3",Mus musculus,Hsd3b3
15494,R-MMU-193961,"Pregn-5-ene-3,20-dione-17-ol isomerizes to 17-hydroxyprogesterone",LMP001781,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3",Mus musculus,Hsd3b3
15494,R-MMU-196350,"Pregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione",LMP001781,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3",Mus musculus,Hsd3b3
15494,R-MMU-196372,"17-Hydroxypregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione-17-ol",LMP001781,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3",Mus musculus,Hsd3b3
15495,R-MMU-193052,"Pregn-5-ene-3,20-dione isomerizes to progesterone",LMP001085,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4",Mus musculus,Hsd3b4
15495,R-MMU-193073,"DHA isomerizes to 4-Androstene3,17-dione",LMP001085,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4",Mus musculus,Hsd3b4
15495,R-MMU-193961,"Pregn-5-ene-3,20-dione-17-ol isomerizes to 17-hydroxyprogesterone",LMP001085,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4",Mus musculus,Hsd3b4
15495,R-MMU-196350,"Pregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione",LMP001085,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4",Mus musculus,Hsd3b4
15495,R-MMU-196372,"17-Hydroxypregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione-17-ol",LMP001085,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4",Mus musculus,Hsd3b4
15496,R-MMU-193052,"Pregn-5-ene-3,20-dione isomerizes to progesterone",LMP000371,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5",Mus musculus,Hsd3b5
15496,R-MMU-193073,"DHA isomerizes to 4-Androstene3,17-dione",LMP000371,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5",Mus musculus,Hsd3b5
15496,R-MMU-193961,"Pregn-5-ene-3,20-dione-17-ol isomerizes to 17-hydroxyprogesterone",LMP000371,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5",Mus musculus,Hsd3b5
15496,R-MMU-196350,"Pregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione",LMP000371,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5",Mus musculus,Hsd3b5
15496,R-MMU-196372,"17-Hydroxypregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione-17-ol",LMP000371,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5",Mus musculus,Hsd3b5
15497,R-MMU-193052,"Pregn-5-ene-3,20-dione isomerizes to progesterone",LMP002923,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6",Mus musculus,Hsd3b6
15497,R-MMU-193073,"DHA isomerizes to 4-Androstene3,17-dione",LMP002923,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6",Mus musculus,Hsd3b6
15497,R-MMU-193961,"Pregn-5-ene-3,20-dione-17-ol isomerizes to 17-hydroxyprogesterone",LMP002923,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6",Mus musculus,Hsd3b6
15497,R-MMU-196350,"Pregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione",LMP002923,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6",Mus musculus,Hsd3b6
15497,R-MMU-196372,"17-Hydroxypregnenolone is dehydrogenated to form pregn-5-ene-3,20-dione-17-ol",LMP002923,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6",Mus musculus,Hsd3b6
15502,R-MMU-3371422,ATP hydrolysis by HSP70,LMP004721,"DnaJ (Hsp40) homolog, subfamily A, member 1",Mus musculus,Dnaja1
15502,R-MMU-3371503,STIP1(HOP) binds HSP90 and HSP70:HSP40:nascent protein,LMP004721,"DnaJ (Hsp40) homolog, subfamily A, member 1",Mus musculus,Dnaja1
15502,R-MMU-3371590,HSP70 binds to HSP40:nascent protein,LMP004721,"DnaJ (Hsp40) homolog, subfamily A, member 1",Mus musculus,Dnaja1
16204,R-MMU-194153,Transport (efflux) of bile salts by ABCC3 (MRP3),LMP002053,"fatty acid binding protein 6, ileal (gastrotropin)",Mus musculus,Fabp6
16204,R-MMU-194187,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,LMP002053,"fatty acid binding protein 6, ileal (gastrotropin)",Mus musculus,Fabp6
16204,R-MMU-5334794,FABPs bind LCFAs,LMP002053,"fatty acid binding protein 6, ileal (gastrotropin)",Mus musculus,Fabp6
16329,R-MMU-1855208,"I(1,4)P2 is dephosphorylated to I4P by INPP1 in the cytosol",LMP000409,inositol polyphosphate-1-phosphatase,Mus musculus,Inpp1
16329,R-MMU-1855232,"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol",LMP000409,inositol polyphosphate-1-phosphatase,Mus musculus,Inpp1
16330,R-MMU-1855213,"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5B at the plasma membrane",LMP001353,inositol polyphosphate-5-phosphatase B,Mus musculus,Inpp5b
16330,R-MMU-1855222,"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane",LMP001353,inositol polyphosphate-5-phosphatase B,Mus musculus,Inpp5b
16330,R-MMU-194922,GAPs inactivate Rho GTPase:GTP by hydrolysis,LMP001353,inositol polyphosphate-5-phosphatase B,Mus musculus,Inpp5b
16331,R-MMU-1675949,"PI(3,4,5)P3 is dephosphorylated to PI(3,4)P2 by INPP5[2] at the plasma membrane",LMP006557,inositol polyphosphate-5-phosphatase D,Mus musculus,Inpp5d
16331,R-MMU-1855218,"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",LMP006557,inositol polyphosphate-5-phosphatase D,Mus musculus,Inpp5d
16331,R-MMU-202237,"Hydrolysis of PIP3 to PI(3,4)P2",LMP006557,inositol polyphosphate-5-phosphatase D,Mus musculus,Inpp5d
16331,R-MMU-210290,Interaction of PECAM-1 and SHIP,LMP006557,inositol polyphosphate-5-phosphatase D,Mus musculus,Inpp5d
16331,R-MMU-913374,Phosphorylated SHC1 recruits SHIP,LMP006557,inositol polyphosphate-5-phosphatase D,Mus musculus,Inpp5d
16332,R-MMU-1675949,"PI(3,4,5)P3 is dephosphorylated to PI(3,4)P2 by INPP5[2] at the plasma membrane",LMP006572,inositol polyphosphate phosphatase-like 1,Mus musculus,Inppl1
16332,R-MMU-1855218,"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",LMP006572,inositol polyphosphate phosphatase-like 1,Mus musculus,Inppl1
16332,R-MMU-913374,Phosphorylated SHC1 recruits SHIP,LMP006572,inositol polyphosphate phosphatase-like 1,Mus musculus,Inppl1
16438,R-MMU-1168376,STIM1 oligomerizes,LMP001327,"inositol 1,4,5-trisphosphate receptor 1",Mus musculus,Itpr1
16438,R-MMU-139854,"IP3R tetramer:I(1,4,5)P3:4xCa2+ transports Ca2+ from platelet dense tubular system to cytosol",LMP001327,"inositol 1,4,5-trisphosphate receptor 1",Mus musculus,Itpr1
16438,R-MMU-139941,Binding of IP3 to IP3 receptor,LMP001327,"inositol 1,4,5-trisphosphate receptor 1",Mus musculus,Itpr1
16438,R-MMU-381644,ER calcium channels open in response to activated PKA,LMP001327,"inositol 1,4,5-trisphosphate receptor 1",Mus musculus,Itpr1
16438,R-MMU-418442,PKG1 phosphorylates IRAG:IP3R1 inhibiting IP3-stimulated Ca2+ release,LMP001327,"inositol 1,4,5-trisphosphate receptor 1",Mus musculus,Itpr1
16438,R-MMU-5226904,"AHCYL1:NAD+ binds ITPR1:I(1,3,5)P3 tetramer, inhibiting it",LMP001327,"inositol 1,4,5-trisphosphate receptor 1",Mus musculus,Itpr1
16439,R-MMU-1168376,STIM1 oligomerizes,LMP001756,"inositol 1,4,5-triphosphate receptor 2",Mus musculus,Itpr2
16439,R-MMU-139854,"IP3R tetramer:I(1,4,5)P3:4xCa2+ transports Ca2+ from platelet dense tubular system to cytosol",LMP001756,"inositol 1,4,5-triphosphate receptor 2",Mus musculus,Itpr2
16439,R-MMU-139941,Binding of IP3 to IP3 receptor,LMP001756,"inositol 1,4,5-triphosphate receptor 2",Mus musculus,Itpr2
16439,R-MMU-381644,ER calcium channels open in response to activated PKA,LMP001756,"inositol 1,4,5-triphosphate receptor 2",Mus musculus,Itpr2
16439,R-MMU-5226904,"AHCYL1:NAD+ binds ITPR1:I(1,3,5)P3 tetramer, inhibiting it",LMP001756,"inositol 1,4,5-triphosphate receptor 2",Mus musculus,Itpr2
16440,R-MMU-1168376,STIM1 oligomerizes,LMP000665,"inositol 1,4,5-triphosphate receptor 3",Mus musculus,Itpr3
16440,R-MMU-139854,"IP3R tetramer:I(1,4,5)P3:4xCa2+ transports Ca2+ from platelet dense tubular system to cytosol",LMP000665,"inositol 1,4,5-triphosphate receptor 3",Mus musculus,Itpr3
16440,R-MMU-139941,Binding of IP3 to IP3 receptor,LMP000665,"inositol 1,4,5-triphosphate receptor 3",Mus musculus,Itpr3
16440,R-MMU-381644,ER calcium channels open in response to activated PKA,LMP000665,"inositol 1,4,5-triphosphate receptor 3",Mus musculus,Itpr3
16440,R-MMU-5226904,"AHCYL1:NAD+ binds ITPR1:I(1,3,5)P3 tetramer, inhibiting it",LMP000665,"inositol 1,4,5-triphosphate receptor 3",Mus musculus,Itpr3
16592,R-MMU-5334794,FABPs bind LCFAs,LMP001499,"fatty acid binding protein 5, epidermal",Mus musculus,Fabp5
16592,R-MMU-5422942,RXRA:PPARD binds FABP5:atRA,LMP001499,"fatty acid binding protein 5, epidermal",Mus musculus,Fabp5
16592,R-MMU-5622129,FABP5 binds atRA,LMP001499,"fatty acid binding protein 5, epidermal",Mus musculus,Fabp5
16592,R-MMU-5633256,FABP5:atRA translocates from cytosol to nucleoplasm,LMP001499,"fatty acid binding protein 5, epidermal",Mus musculus,Fabp5
16592,R-MMU-5634100,FABP5 dissociates from RXRA:PPARD:atRA,LMP001499,"fatty acid binding protein 5, epidermal",Mus musculus,Fabp5
16592,R-MMU-6798743,Exocytosis of secretory granule membrane proteins,LMP001499,"fatty acid binding protein 5, epidermal",Mus musculus,Fabp5
16592,R-MMU-6798751,Exocytosis of azurophil granule lumen proteins,LMP001499,"fatty acid binding protein 5, epidermal",Mus musculus,Fabp5
16803,R-MMU-166015,Association of LBP with LPS,LMP001747,lipopolysaccharide binding protein,Mus musculus,Lbp
16803,R-MMU-166038,GPI-bound CD14 binds LPS,LMP001747,lipopolysaccharide binding protein,Mus musculus,Lbp
16803,R-MMU-169719,Secreted CD14 binds LPS,LMP001747,lipopolysaccharide binding protein,Mus musculus,Lbp
16803,R-MMU-8869683,oxPL binds LBP,LMP001747,lipopolysaccharide binding protein,Mus musculus,Lbp
16816,R-MMU-264678,LCAT + discoidal HDL <=> LCAT:discoidal HDL complex,LMP002710,lecithin cholesterol acyltransferase,Mus musculus,Lcat
16816,R-MMU-264689,LCAT:discoidal HDL complex <=> LCAT + discoidal HDL,LMP002710,lecithin cholesterol acyltransferase,Mus musculus,Lcat
16816,R-MMU-264695,cholesterol + phosphatidylcholine (lecithin) => cholesterol ester + 2-lysophosphatidylcholine (lysolecithin),LMP002710,lecithin cholesterol acyltransferase,Mus musculus,Lcat
16816,R-MMU-266310,LCAT:spherical HDL complex <=> LCAT + spherical HDL,LMP002710,lecithin cholesterol acyltransferase,Mus musculus,Lcat
16816,R-MMU-266315,LCAT + spherical HDL <=> LCAT:spherical HDL complex,LMP002710,lecithin cholesterol acyltransferase,Mus musculus,Lcat
16835,R-MMU-171059,LDLR:LDL complex [coated vesicle membrane] => LDLR:LDL complex [endosome membrane],LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-171087,LDLR [endosome membrane] => LDLR [plasma membrane],LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-171106,LDLR:LDL complex => LDLR + LDL,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-171122,LDL + LDLR => LDL:LDLR complex,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-171141,LDL:LDLR complex [plasma membrane] => LDL:LDLR complex [clathrin-coated vesicle] (LDLRAP1-independent),LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-174657,chylomicron remnant:apoE complex + LDLR => chylomicron remnant:apoE:LDLR complex,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-174706,chylomicron remnant:apoE:LDLR complex [plasma membrane] => chylomicron remnant:apoE:LDLR complex [clathrin-coated vesicle] (LDLRAP1-dependent),LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-2425403,Extracellular CR:atREs are transported to cytosol by Ldlr,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-6784729,PCSK9:LDLR:Clathrin-coated vesicle transport from plasma membrane to endolysosome,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-6784734,PCSK9 binds LDLR,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-6784735,PCSK9:LDLR bind to Clathrin,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-6784738,Degradation of PCSK9:LDLR:Clathrin-coated vesicle,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8863471,LDLR is bound by DAB2 and ARH,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8867754,F- and N- BAR domain proteins bind the clathrin-coated pit,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8867756,CLASP proteins and cargo are recruited to the nascent clathrin-coated pit,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868071,Clathrin recruits PIK3C2A,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868072,"Clathrin-associated PIK3C2A phosphorylates PI(4)P to PI(3,4)P2",LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868230,SNX9 recruits components of the actin polymerizing machinery,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868236,BAR domain proteins recruit dynamin,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868648,"SYNJ hydrolyze PI(4,5)P2 to PI(4)P",LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868651,Endophilins recruit synaptojanins to the clathrin-coated pit,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868658,HSPA8-mediated ATP hydrolysis promotes vesicle uncoating,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868659,Clathrin recruits auxilins to the clathrin-coated vesicle,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868660,Auxilin recruits HSPA8:ATP to the clathrin-coated vesicle,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8868661,Dynamin-mediated GTP hydrolysis promotes vesicle scission,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8869438,Dissociation of clathrin-associated proteins,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8871193,Dissociation of AAK1 and dephosphorylation of AP-2 mu2,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16835,R-MMU-8871194,RAB5 and GAPVD1 bind AP-2,LMP002476,low density lipoprotein receptor,Mus musculus,Ldlr
16846,R-MMU-2586548,Jak2 Autophosphorylates in Response to Leptin,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2586557,Jak2 Phosphorylates Lepr,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2586558,Leptin Binds Leptin Receptor,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671739,Phosphorylated Lepr Binds Shp2,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671740,Jak2 Phosphorylates Shp2 in Response to Leptin,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671830,Jak2 Phosphorylates Irs1/2 in Response to Leptin,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671831,Phosphorylated Lepr Binds Stat5,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671832,Phosphorylated Stat5 Dissociates from Leptin Receptor,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671836,Jak2 Phosphorylates Stat3 in Response to Leptin,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671841,Phosphorylated Lep:Lepr:Jak2:Sh2b1 Binds Irs1/2,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671843,Jak2 Phosphorylates Stat5 in Response to Leptin,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671852,Phosphoryated Lep:Lepr:Jak2 Binds Sh2b1,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671854,Phosphorylated Lepr Binds Stat3,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2671877,Phosphorylated Stat3 Dissociates from Leptin Receptor,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-2672295,Phosphorylated Lepr Binds Socs3,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-383313,Glucagon-like Peptide 1 is secreted from intestinal L cells,LMP000503,leptin,Mus musculus,Lep
16846,R-MMU-422048,Acyl Ghrelin and C-Ghrelin are secreted,LMP000503,leptin,Mus musculus,Lep
16889,R-MMU-8865667,LIPA hydrolyses sterol esters to sterols and fatty acids,LMP000018,lysosomal acid lipase A,Mus musculus,Lipa
16891,R-MMU-8980228,LIPG dimer hydrolyzes HDL-associated TAG to DAG and LCFA,LMP002173,"lipase, endothelial",Mus musculus,Lipg
16922,R-MMU-389639,phytanoyl-CoA + 2-oxoglutarate + O2 => 2-hydroxyphytanoyl-CoA + succinate + CO2,LMP002178,phytanoyl-CoA hydroxylase,Mus musculus,Phyh
16922,R-MMU-9033232,PEX7 binds cargo proteins containing PTS2,LMP002178,phytanoyl-CoA hydroxylase,Mus musculus,Phyh
16922,R-MMU-9033514,Cargo of PEX5L:PEX7 translocates from the cytosol to the peroxisomal matrix,LMP002178,phytanoyl-CoA hydroxylase,Mus musculus,Phyh
16922,R-MMU-9034001,Tysnd1 cleaves Phyh,LMP002178,phytanoyl-CoA hydroxylase,Mus musculus,Phyh
16952,R-MMU-379048,Liganded Gq/11-activating GPCRs act as GEFs for Gq/11,LMP002204,annexin A1,Mus musculus,Anxa1
16952,R-MMU-380073,Liganded Gi-activating GPCR acts as a GEF for Gi,LMP002204,annexin A1,Mus musculus,Anxa1
16952,R-MMU-391913,FPR2 binds FPR2 ligands,LMP002204,annexin A1,Mus musculus,Anxa1
16952,R-MMU-444476,FPRL2 receptor binds a wide range of ligands,LMP002204,annexin A1,Mus musculus,Anxa1
16952,R-MMU-5332993,Cav3:Trim72:Dysf binds Anxas,LMP002204,annexin A1,Mus musculus,Anxa1
16952,R-MMU-749448,Liganded Gq-activating GPCRs bind inactive heterotrimeric Gq,LMP002204,annexin A1,Mus musculus,Anxa1
16952,R-MMU-749452,The Ligand:GPCR:Gq complex dissociates,LMP002204,annexin A1,Mus musculus,Anxa1
16952,R-MMU-749454,The Ligand:GPCR:Gi complex dissociates,LMP002204,annexin A1,Mus musculus,Anxa1
16952,R-MMU-749456,Liganded Gi-activating GPCRs bind inactive heterotrimeric G-protein Gi,LMP002204,annexin A1,Mus musculus,Anxa1
16956,R-MMU-174757,chylomicron => TG-depleted chylomicron + 50 long-chain fatty acids + 50 diacylglycerols,LMP001697,lipoprotein lipase,Mus musculus,Lpl
16956,R-MMU-2395768,LPL hydrolyses TGs from mature CMs,LMP001697,lipoprotein lipase,Mus musculus,Lpl
